BTCUSD 10B,BTCUSD,45858.5,2219.89025735,101800837.366684975,46452.5,47500,45548.7,101800837.366684975
ETHBTC 10B,ETHBTC,0.08267,2742.36547027,226.7113534272209,0.08106,0.08291,0.08079,10396642.60114220964265
ETHUSD 10B,ETHUSD,3785.97,27164.66978357,102844624.8605025129,3765.33,3891.28,3714.93,102844624.8605025129
