BTCBUSD 18N,BTCBUSD,47729.83,5715.71649,272810176.3958967,46215.75,47939.99,46212.42,272810176.3958967
ETHBTC 18N,ETHBTC,0.078911,35285.2241,2784.3923189551,0.079544,0.079886,0.07852,132898572.037032700633
ETHBUSD 18N,ETHBUSD,3766.05,49798.2164,187542572.873220,3676.81,3777,3673.53,187542572.873220
