BNTEUR XJ,BNTEUR,5.5074,5.7622,5.4398,5.7259,53733.707068,64661.2391
BNTGBP XJ,BNTGBP,4.7969,5.0157,4.7274,5.0092,62314.68947,85762.3746
BNTUSD XJ,BNTUSD,6.6963,6.9644,6.5875,6.9109,697774.840885,697774.8409
BTCEUR XJ,BTCEUR,44200.01,48210.92,43800,48022.35,1612.15996221,1940.0162
BTCGBP XJ,BTCGBP,38447.09,42056,38084.85,41907.71,956.86560456,1316.9137
BTCUSD XJ,BTCUSD,53580,58075.01,53068.43,57798.77,16535.76962851,16535.7696
BTCUSDC XJ,BTCUSDC,53573.31,58028.59,53087.76,57800.79,940.79072113,940.5132
CGLDBTC XJ,CGLDBTC,0.00009606,0.00010303,0.00009398,0.00009539,152909.49,8837980443.3273
CGLDEUR XJ,CGLDEUR,4.249,4.6205,4.1649,4.4882,317330.82,381864.6644
CGLDGBP XJ,CGLDGBP,3.6881,4.01,3.62,3.9282,167399.81,230388.7789
CGLDUSD XJ,CGLDUSD,5.1452,5.59,5.0358,5.4096,1614873.19,1614873.1900
COMPBTC XJ,COMPBTC,0.012004,0.012992,0.011864,0.012851,3760.635,217360077.4190
COMPUSD XJ,COMPUSD,643.32,744.63,636.83,743.54,38259.999,38259.9990
CRVBTC XJ,CRVBTC,0.0000566,0.0000615,0.0000556,0.0000578,332843.24,19237929874.8148
CRVEUR XJ,CRVEUR,2.4878,2.8223,2.4459,2.7754,932651.36,1122319.5987
CRVGBP XJ,CRVGBP,2.163,2.4571,2.1273,2.4218,319480.17,439693.7264
CRVUSD XJ,CRVUSD,3.0181,3.4009,2.9597,3.3462,3158657.3,3158657.3000
CVCUSDC XJ,CVCUSDC,0.5145,0.535,0.492522,0.530303,10015300,10012345.6342
DAIUSD XJ,DAIUSD,1.001161,1.0029,1.00042,1.001379,17773322.67093,17773322.6709
DAIUSDC XJ,DAIUSDC,1.001236,1.0031,1.000437,1.001359,674841.40351,674642.3352
DASHBTC XJ,DASHBTC,0.00534686,0.00586116,0.00531244,0.00553043,6947.53923749,401559222.4537
DASHUSD XJ,DASHUSD,286.67,330.619,282.518,319.995,56850.9302883,56850.9303
DNTUSDC XJ,DNTUSDC,0.297209,0.347496,0.291578,0.329213,47918658,47904522.7027
ENJBTC XJ,ENJBTC,0.0000494,0.0000506,0.0000476,0.0000479,378229.35,21861191207.8995
ENJUSD XJ,ENJUSD,2.645,2.803,2.558,2.769,3686564.67,3686564.6700
EOSBTC XJ,EOSBTC,0.000111,0.000117,0.000108,0.000111,456090,26361441009.3
EOSEUR XJ,EOSEUR,4.85,5.373,4.778,5.366,417814.6,502783.2846
EOSUSD XJ,EOSUSD,5.9,6.468,5.789,6.457,3232937.1,3232937.1000
ETCBTC XJ,ETCBTC,0.000645,0.000665,0.000626,0.000629,38799.91125626,2242587146.7210
ETCEUR XJ,ETCEUR,28.516,30.615,27.903,30.254,55752.09212446,67090.0921
ETCGBP XJ,ETCGBP,24.85,26.551,24.238,26.38,24101.47860231,33170.3496
ETCUSD XJ,ETCUSD,34.504,36.8,33.778,36.398,565271.0179501,565271.0180
ETHBTC XJ,ETHBTC,0.05148,0.05174,0.0465,0.04805,56286.08256234,3253266340.2217
ETHDAI XJ,ETHDAI,2756.51,2795.11,2722.81,2774.08,1749.75730323,1752.1702
ETHEUR XJ,ETHEUR,2275.46,2318.9,2250.54,2306.81,18012.5883657,21675.7106
ETHGBP XJ,ETHGBP,1979.15,2019.19,1956.15,2013.78,9777.02048656,13455.9042
ETHUSD XJ,ETHUSD,2758.92,2800,2727,2776.45,203784.33868508,203784.3387
ETHUSDC XJ,ETHUSDC,2759.33,2801.15,2726.95,2776.98,11004.08928362,11000.8432
FILBTC XJ,FILBTC,0.0028,0.00298281,0.00276266,0.00284002,24635.75,1423916048.0275
FILEUR XJ,FILEUR,123.6093,137.2894,123.6093,136.3603,13256.304,15952.1665
FILGBP XJ,FILGBP,107.5,119.3546,107.461,119.1075,11181.315,15388.6047
FILUSD XJ,FILUSD,149.8477,165.0584,149.7035,164.1111,228059.295,228059.2950
GNTUSDC XJ,GNTUSDC,0.442653,0.463428,0.438122,0.460999,314841,314748.1265
GRTBTC XJ,GRTBTC,0.00002795,0.0000288,0.00002753,0.00002792,1054965.83,60975727366.0291
GRTEUR XJ,GRTEUR,1.2339,1.3289,1.2156,1.295,1469371.61,1768189.7292
GRTGBP XJ,GRTGBP,1.0727,1.1565,1.057,1.13,935774.47,1287886.3931
GRTUSD XJ,GRTUSD,1.4976,1.5988,1.4709,1.5597,15948313.12,15948313.1200
KNCBTC XJ,KNCBTC,0.00005736,0.00005856,0.0000558,0.0000564,250546.1,14481256408.297
KNCUSD XJ,KNCUSD,3.0745,3.34,3.0177,3.2689,1776529.5,1776529.5000
LINKBTC XJ,LINKBTC,0.00068097,0.0007088,0.000655,0.00066039,178762.35,10332243952.3095
LINKETH XJ,LINKETH,0.01321403,0.01414222,0.01309756,0.01376266,104567.4,290326157.73
LINKEUR XJ,LINKEUR,30.05859,32.25,29.57651,31.72948,109707.22,132017.7811
LINKGBP XJ,LINKGBP,26.12881,28.10883,25.68,27.70174,75473.78,103872.9495
LINKUSD XJ,LINKUSD,36.46215,38.79291,35.85,38.15982,2103172.09,2103172.0900
LOOMUSDC XJ,LOOMUSDC,0.152967,0.164701,0.150354,0.161769,6814423,6812412.8457
LRCBTC XJ,LRCBTC,0.00000993,0.00001044,0.00000967,0.00000967,1175503,67942627531.31
LRCUSD XJ,LRCUSD,0.5314,0.5699,0.517,0.5589,9336254.596273,9336254.5963
LTCBTC XJ,LTCBTC,0.004766,0.004904,0.004667,0.0047,22538.70152787,1302709225.7080
LTCEUR XJ,LTCEUR,210.85,227.49,208.42,225.94,45378.42826354,54606.7926
LTCGBP XJ,LTCGBP,183.28,198.32,181.24,196.9,13743.15624558,18914.4121
LTCUSD XJ,LTCUSD,255.5,273.87,252.74,271.59,359718.85775439,359718.8578
MANABTC XJ,MANABTC,0.0000272,0.0000272,0.0000254,0.0000258,971195.36,56133897237.7072
MANAETH XJ,MANAETH,0.000527,0.000548,0.000509,0.000535,430433.88,1195078146.126
MANAEUR XJ,MANAEUR,1.204,1.25,1.155,1.239,455092.87,547642.6338
MANAUSD XJ,MANAUSD,1.46,1.507,1.398,1.488,8464153.79,8464153.7900
MANAUSDC XJ,MANAUSDC,1.457435,1.504465,1.394662,1.488332,6313407,6311544.6381
MATICBTC XJ,MATICBTC,0.00001669,0.00001768,0.00001373,0.00001422,28034663.5,1620369067663.895
MATICEUR XJ,MATICEUR,0.7355,0.7798,0.6508,0.683,17952257.3,21603110.3071
MATICGBP XJ,MATICGBP,0.6383,0.6775,0.5675,0.5951,8865882.6,12201924.6402
MATICUSD XJ,MATICUSD,0.8928,0.9457,0.7821,0.8223,254315828.9,254315828.9000
MKRBTC XJ,MKRBTC,0.07954,0.08,0.06843,0.07543,538.176144,31105919.1665
MKRUSD XJ,MKRUSD,4265.9811,4366,4076.0567,4356.9786,4934.824757,4934.8248
NKNBTC XJ,NKNBTC,0.0000121,0.0000127,0.0000117,0.0000119,1638381.4,94696429710.878
NKNUSD XJ,NKNUSD,0.6492,0.71,0.6291,0.6921,17351170.7,17351170.7000
NMRBTC XJ,NMRBTC,0.00119872,0.00129266,0.00118812,0.00120183,21310.533,1231722595.4444
NMREUR XJ,NMREUR,52.9349,58.474,52.6129,57.949,18601.667,22384.5869
NMRGBP XJ,NMRGBP,45.841,50.92,45.7067,50.4353,10425.408,14348.2661
NMRUSD XJ,NMRUSD,64.2553,70.322,63.6,69.671,70474.174,70474.1740
NUBTC XJ,NUBTC,0.00000984,0.00001004,0.00000901,0.00000902,2820593,163026806070.61
NUEUR XJ,NUEUR,0.4354,0.4515,0.4152,0.4331,2998443.19024,3608220.2871
NUGBP XJ,NUGBP,0.3782,0.3869,0.3612,0.3787,3013457.464932,4147357.0712
NUUSD XJ,NUUSD,0.5266,0.5354,0.5013,0.5222,23696909.433635,23696909.4336
OGNBTC XJ,OGNBTC,0.0000338,0.0000344,0.0000319,0.0000323,364555.64,21070867588.5628
OGNUSD XJ,OGNUSD,1.807,1.9,1.747,1.862,2870554.26,2870554.2600
OMGBTC XJ,OMGBTC,0.00013531,0.00014046,0.00013301,0.00013393,83117.349,4804080537.8607
OMGEUR XJ,OMGEUR,5.9965,6.5166,5.8789,6.4544,220785.7,265685.6880
OMGGBP XJ,OMGGBP,5.1507,5.6598,5.1091,5.5958,42269.9,58175.1595
OMGUSD XJ,OMGUSD,7.2624,7.83,7.1138,7.7475,1479704.4,1479704.4000
OXTUSD XJ,OXTUSD,0.6089,0.6599,0.6079,0.6542,15209085,15209085.0000
RENBTC XJ,RENBTC,0.00001576,0.00001716,0.00001556,0.00001692,1316008,76063643710.16
RENUSD XJ,RENUSD,0.8429,0.9792,0.8286,0.977,18340517.833117,18340517.8331
REPBTC XJ,REPBTC,0.000752,0.000805,0.0007,0.000754,16542.058381,956110627.6900
REPUSD XJ,REPUSD,40.25,43.97,39.68,43.54,37522.681754,37522.6818
SKLBTC XJ,SKLBTC,0.00001254,0.0000139,0.0000115,0.00001158,11782770.7,681029653652.039
SKLEUR XJ,SKLEUR,0.5557,0.6187,0.53,0.572,6913113.2,8318995.4628
SKLGBP XJ,SKLGBP,0.4811,0.5381,0.4617,0.4839,2783761.9,3831231.9768
SKLUSD XJ,SKLUSD,0.6731,0.7498,0.6395,0.6689,67230551.1,67230551.1000
SNXBTC XJ,SNXBTC,0.00033042,0.00033237,0.00031558,0.00032036,32305.45,1867215274.2965
SNXEUR XJ,SNXEUR,14.6511,15.3006,14.3454,15.1492,21880.742,26330.5096
SNXGBP XJ,SNXGBP,12.784,13.3,12.4952,13.2039,10593.644,14579.8057
SNXUSD XJ,SNXUSD,17.7015,18.42,17.3793,18.2086,404537.234,404537.2340
STORJBTC XJ,STORJBTC,0.00003632,0.00003726,0.00003494,0.00003594,1400210.34,80930435393.2818
STORJUSD XJ,STORJUSD,1.945,2.0336,1.8726,2.0018,3987658.39,3987658.3900
SUSHIBTC XJ,SUSHIBTC,0.00026248,0.00026713,0.00024672,0.00024853,56416.28,3260791591.9756
SUSHIETH XJ,SUSHIETH,0.005088,0.005281,0.005058,0.005173,41183.6,114344206.22
SUSHIEUR XJ,SUSHIEUR,11.584,12.24,11.373,11.945,74114.87,89187.2083
SUSHIGBP XJ,SUSHIGBP,10.1,10.657,9.907,10.437,31068.23,42758.5406
SUSHIUSD XJ,SUSHIUSD,14.052,14.702,13.762,14.369,569432.93,569432.9300
UMABTC XJ,UMABTC,0.00046668,0.00047322,0.00043708,0.00043906,39489.271,2282431291.9967
UMAEUR XJ,UMAEUR,20.627,21.758,20.326,21.088,53508.104,64389.7563
UMAGBP XJ,UMAGBP,17.929,18.759,17.634,18.396,13763.586,18942.5291
UMAUSD XJ,UMAUSD,24.942,25.989,24.613,25.356,197215.451,197215.4510
UNIBTC XJ,UNIBTC,0.00076694,0.00076772,0.00068643,0.00070363,130455.016933,7540139519.0566
UNIUSD XJ,UNIUSD,41.0863,41.4001,39.1121,40.6781,989654.514752,989654.5148
USDCEUR XJ,USDCEUR,0.825,0.836,0.822,0.831,12299590.95,14800891.9205
USDCGBP XJ,USDCGBP,0.718,0.726,0.717,0.725,545491.71,750748.5760
WBTCBTC XJ,WBTCBTC,0.9992,1.001,0.99,0.9997,113.99557078,6588803.7765
WBTCUSD XJ,WBTCUSD,53518.96,57972.21,53045.11,57856.97,31.55907923,31.55908
XLMBTC XJ,XLMBTC,0.00000917,0.00000978,0.00000909,0.00000917,14707045,850049111334.65
XLMEUR XJ,XLMEUR,0.405441,0.448,0.400689,0.440922,13746962,16542606.9553
XLMUSD XJ,XLMUSD,0.491852,0.540995,0.485227,0.53049,181082753,181082753.0000
XTZBTC XJ,XTZBTC,0.00009787,0.00010201,0.00009612,0.00009721,204849.31,11840038153.3487
XTZEUR XJ,XTZEUR,4.31041,4.69763,4.23655,4.67371,227945.98,274302.1152
XTZGBP XJ,XTZGBP,3.75886,4.08685,3.68002,4.07367,261770.91,360269.7059
XTZUSD XJ,XTZUSD,5.2448,5.6552,5.1276,5.6221,2082299.51,2082299.5100
YFIBTC XJ,YFIBTC,0.87375,0.90569,0.8411,0.84887,30.085476,1738903.5077
YFIUSD XJ,YFIUSD,46869.93,49457.44,46169.78,49037.95,275.304507,275.3045
ZECBTC XJ,ZECBTC,0.004283,0.004421,0.004196,0.004248,4211.7594,243434512.8559
ZECUSD XJ,ZECUSD,229.68,248.56,225.6,245.61,27509.56985859,27509.5699
ZECUSDC XJ,ZECUSDC,229.44,248.54,225.73,245.25,3085.58360726,3084.6734
ZRXBTC XJ,ZRXBTC,0.00003124,0.00003205,0.00003,0.00003121,991585.39147,57312415976.9345
ZRXEUR XJ,ZRXEUR,1.378551,1.515998,1.345349,1.500834,1632527.95204,1964526.2898
ZRXUSD XJ,ZRXUSD,1.672993,1.8235,1.63101,1.804082,8111537.34626,8111537.3463
