ANKRGBP XJ,ANKRGBP,0.12417,0.12861,0.12202,0.12265,8713222,12153032.5357
ANKRUSD XJ,ANKRUSD,0.17136,0.17827,0.17,0.17021,231483955,231483955.0000
ATOMBTC XJ,ATOMBTC,0.000408,0.000409,0.000394,0.000402,81732.2,4628102171.44
ATOMUSD XJ,ATOMUSD,23.125,23.79,22.461,22.969,1067647.1,1067647.1000
BALBTC XJ,BALBTC,0.00108814,0.00128539,0.00107701,0.00125963,24920.17,1411109610.284
BALUSD XJ,BALUSD,61.67225,73.02646,61.48519,72,265459.558,265459.5580
BANDBTC XJ,BANDBTC,0.00031196,0.0003273,0.00030557,0.00032021,52202.45,2955974171.74
BANDEUR XJ,BANDEUR,14.6616,15.736,14.6616,15.2022,95058.98,114518.7999
BANDGBP XJ,BANDGBP,12.8098,13.64,12.7659,13.2433,27246.49,38002.8742
BANDUSD XJ,BANDUSD,17.6619,18.9391,17.5553,18.3193,626367.23,626367.2300
BATBTC XJ,BATBTC,0.0000221,0.000023,0.0000217,0.0000226,494035.22,27974843139.544
BATETH XJ,BATETH,0.00042462,0.00042462,0.00037462,0.00037624,1120121,3306698002.89
BATEUR XJ,BATEUR,1.045,1.099,1.045,1.071,295505.6,355999.4718
BATUSD XJ,BATUSD,1.255,1.323,1.253,1.291,3678337.4,3678337.4000
BATUSDC XJ,BATUSDC,1.256015,1.322755,1.254214,1.292981,2973614,2972305.9587
BCHBTC XJ,BCHBTC,0.01718,0.01806,0.01718,0.01777,6231.73222247,352873083.4438
BCHEUR XJ,BCHEUR,808.13,869,808.13,841.78,5807.5820605,6996.4703
BCHGBP XJ,BCHGBP,704.67,753.96,704.67,730.97,2430.66321851,3390.2418
BCHUSD XJ,BCHUSD,973.39,1049.63,972.5,1015.68,83255.04218777,83255.0422
BNTBTC XJ,BNTBTC,0.0001232,0.00013074,0.00012146,0.00013017,183581,10395310841.2
BNTEUR XJ,BNTEUR,5.8384,6.25,5.8305,6.164,44084.582589,53109.2748
BNTGBP XJ,BNTGBP,5.0516,5.3792,5.0516,5.3513,29151.626179,40660.1211
BNTUSD XJ,BNTUSD,6.9739,7.4898,6.9739,7.4233,751573.162539,751573.1625
BTCEUR XJ,BTCEUR,47020.47,48998.97,46839.45,47455.32,1357.6810665,1635.6162
BTCGBP XJ,BTCGBP,40981.19,42650,40636.02,41139.57,872.76020484,1217.3090
BTCUSD XJ,BTCUSD,56625.21,58986,56500,57212.73,15146.35253509,15146.3525
BTCUSDC XJ,BTCUSDC,56617.2,59000,56463.48,57197.54,784.95274048,784.6075
CGLDBTC XJ,CGLDBTC,0.00009918,0.0001003,0.00009431,0.00009576,222028.37,12702849185.1501
CGLDEUR XJ,CGLDEUR,4.6665,4.7608,4.5233,4.5443,315564.64,380164.8604
CGLDGBP XJ,CGLDGBP,4.0622,4.1565,3.9201,3.9542,131003.31,182720.8682
CGLDUSD XJ,CGLDUSD,5.6154,5.736,5.44,5.4801,1930525.51,1930525.5100
COMPBTC XJ,COMPBTC,0.014256,0.014643,0.013489,0.014545,6449.723,369006260.5738
COMPUSD XJ,COMPUSD,806.42,840,789.53,832.25,52487.001,52487.0010
CRVBTC XJ,CRVBTC,0.0000578,0.000058,0.0000557,0.0000567,147066.41,8414070807.3993
CRVEUR XJ,CRVEUR,2.7246,2.8032,2.477,2.6817,624043.09,751792.8947
CRVGBP XJ,CRVGBP,2.3757,2.4347,2.2977,2.3322,370698.82,517043.5024
CRVUSD XJ,CRVUSD,3.2779,3.3781,3.1862,3.2461,1972979.27,1972979.2700
CVCUSDC XJ,CVCUSDC,0.56778,0.629,0.558831,0.583402,31681622,31667685.8026
DAIUSD XJ,DAIUSD,1.00134,1.00266,1.0005,1.001419,22838094.30359,22838094.3036
DAIUSDC XJ,DAIUSDC,1.001492,1.002875,1.0003,1.001461,1106800.8846,1106314.0220
DASHBTC XJ,DASHBTC,0.00556617,0.00603213,0.00542707,0.00599326,4741.04446552,271248096.9238
DASHUSD XJ,DASHUSD,315.137,344.069,314.753,343,46248.25021014,46248.2502
DNTUSDC XJ,DNTUSDC,0.338136,0.355,0.325523,0.327111,30238268,30224966.7091
ENJBTC XJ,ENJBTC,0.0000464,0.0000468,0.0000453,0.0000458,354145.6,20261636593.488
ENJUSD XJ,ENJUSD,2.631,2.741,2.587,2.621,3179349.63,3179349.6300
EOSBTC XJ,EOSBTC,0.000116,0.00012,0.000113,0.000119,632560.3,36190501652.619
EOSEUR XJ,EOSEUR,5.445,5.727,5.421,5.658,434041,522894.8850
EOSUSD XJ,EOSUSD,6.531,6.896,6.524,6.812,3450262.3,3450262.3000
ETCBTC XJ,ETCBTC,0.000794,0.000925,0.000762,0.000915,218211.3550958,12484467342.0301
ETCEUR XJ,ETCEUR,37.272,43.645,36.697,43.476,282400.1532393,340211.1682
ETCGBP XJ,ETCGBP,32.778,37.876,32.107,37.776,79698.58392796,111162.0344
ETCUSD XJ,ETCUSD,44.906,52.709,44.246,52.402,2616817.38624583,2616817.3862
ETHBTC XJ,ETHBTC,0.05213,0.06085,0.0518,0.06005,82284.3603832,4707712893.8267
ETHDAI XJ,ETHDAI,2949.62,3451.11,2949.6,3430.4,3966.18790737,3971.8159
ETHEUR XJ,ETHEUR,2451.57,2867.14,2451.27,2846.77,53138.06946864,64016.1292
ETHGBP XJ,ETHGBP,2137.63,2487.22,2137.25,2469.3,27417.00184152,38240.7008
ETHUSD XJ,ETHUSD,2952.21,3457.75,2952.08,3433.99,552057.61330584,552057.6133
ETHUSDC XJ,ETHUSDC,2952.62,3456.48,2952.62,3432.53,28972.88224114,28960.1376
FILBTC XJ,FILBTC,0.00287019,0.00288412,0.00274368,0.00280307,22581.455,1291946687.9222
FILEUR XJ,FILEUR,134.8745,136.1489,131.2,132.8077,6650.659,8012.1361
FILGBP XJ,FILGBP,117.7303,118.3508,114.2287,115.1736,6156.98,8587.6359
FILUSD XJ,FILUSD,162.5882,163.9214,157.5016,160.3602,178595.026,178595.0260
FORTHBTC XJ,FORTHBTC,0.0007752,0.0007978,0.0007231,0.0007347,34424.481,1969518536.8431
FORTHEUR XJ,FORTHEUR,36.505,38.944,34.257,34.902,48222.579,58094.3733
FORTHGBP XJ,FORTHGBP,31.809,33.771,29.82,30.249,23074.858,32184.3630
FORTHUSD XJ,FORTHUSD,44,46.77,41,42.025,550751.795,550751.7950
GNTUSDC XJ,GNTUSDC,0.488483,0.519,0.444897,0.488998,1082936,1082459.6352
GRTBTC XJ,GRTBTC,0.00002847,0.00002884,0.0000277,0.00002779,1907794.52,109150132768.2396
GRTEUR XJ,GRTEUR,1.3374,1.3968,1.305,1.3192,2095189.4,2524102.1481
GRTGBP XJ,GRTGBP,1.1608,1.2114,1.1349,1.143,987108.59,1376799.8578
GRTUSD XJ,GRTUSD,1.6111,1.6822,1.5711,1.5908,18104499.65,18104499.6500
KNCBTC XJ,KNCBTC,0.00005607,0.00006049,0.00005491,0.00005992,330295.9,18897130146.807
KNCUSD XJ,KNCUSD,3.1771,3.4832,3.1728,3.4265,2047400.5,2047400.5000
LINKBTC XJ,LINKBTC,0.00069683,0.00074572,0.0006828,0.00073539,258094.37,14766283505.3301
LINKETH XJ,LINKETH,0.01334603,0.01343889,0.01207733,0.01226542,270093.08,927496935.7892
LINKEUR XJ,LINKEUR,32.73673,35.42273,32.62448,34.8764,200181.92,241161.7844
LINKGBP XJ,LINKGBP,28.58768,30.734,28.27648,30.21733,69858.3,97436.9978
LINKUSD XJ,LINKUSD,39.50581,42.86999,39.2619,42.1,2926387.54,2926387.5400
LOOMUSDC XJ,LOOMUSDC,0.156123,0.167569,0.154817,0.158701,9317304,9313205.4792
LRCBTC XJ,LRCBTC,0.00001018,0.00001037,0.00000981,0.00001015,1228353,70277428533.69
LRCUSD XJ,LRCUSD,0.5769,0.608,0.565,0.5814,16006880.501388,16006880.5014
LTCBTC XJ,LTCBTC,0.004754,0.0052,0.0047,0.005155,46116.83473912,2638470014.3839
LTCEUR XJ,LTCEUR,223.3,248.47,223.18,244.54,60627.75347757,73039.0497
LTCGBP XJ,LTCGBP,194.95,215.53,194.58,212.09,18411.96269594,25680.6474
LTCUSD XJ,LTCUSD,269.1,299.71,268.64,294.91,550261.30736403,550261.3074
MANABTC XJ,MANABTC,0.0000248,0.0000252,0.0000242,0.0000245,837891.18,47938041850.7214
MANAETH XJ,MANAETH,0.000478,0.000478,0.000379,0.000408,2019907.14,6936340919.6886
MANAEUR XJ,MANAEUR,1.169,1.226,1.153,1.165,480727.01,579138.1336
MANAUSD XJ,MANAUSD,1.411,1.485,1.39,1.406,8100541.85,8100541.8500
MANAUSDC XJ,MANAUSDC,1.408901,1.475755,1.391,1.404801,5940005,5937392.0946
MATICBTC XJ,MATICBTC,0.00001453,0.00001499,0.00001365,0.0000139,11684759.1,668516967503.343
MATICEUR XJ,MATICEUR,0.6826,0.7235,0.6446,0.6595,10108536.9,12177886.9744
MATICGBP XJ,MATICGBP,0.5948,0.6297,0.559,0.5731,5135662.9,7163122.7020
MATICUSD XJ,MATICUSD,0.8233,0.8698,0.7767,0.7948,116348683.7,116348683.7000
MKRBTC XJ,MKRBTC,0.08684,0.11315,0.08684,0.1047,2386.120781,136516483.9907
MKRUSD XJ,MKRUSD,4916.7167,6391.7805,4912.5498,5994.3202,19886.783572,19886.7836
NKNBTC XJ,NKNBTC,0.0000134,0.0000141,0.0000129,0.0000132,1772336,101400181037.28
NKNUSD XJ,NKNUSD,0.756,0.8153,0.7364,0.7616,23307991.8,23307991.8000
NMRBTC XJ,NMRBTC,0.0011694,0.00132935,0.00115648,0.00125471,20636.963,1180696992.1390
NMREUR XJ,NMREUR,55.1096,63.9103,54.7584,59.6681,21720.219,26166.6327
NMRGBP XJ,NMRGBP,47.9673,55.4364,47.703,51.7263,11950.275,16668.0111
NMRUSD XJ,NMRUSD,66.3102,76.94,65.7717,71.8111,85229.625,85229.6250
NUBTC XJ,NUBTC,0.00000891,0.00000918,0.00000864,0.00000894,2604693,149021597341.89
NUEUR XJ,NUEUR,0.4204,0.449,0.4176,0.4235,2688804.147943,3239237.6200
NUGBP XJ,NUGBP,0.3662,0.3799,0.3636,0.3673,2078310.544116,2898787.1148
NUUSD XJ,NUUSD,0.505,0.528,0.5025,0.5111,18866099.188982,18866099.1890
OGNBTC XJ,OGNBTC,0.0000318,0.0000358,0.000031,0.0000325,1764923.5,100976091676.155
OGNUSD XJ,OGNUSD,1.801,1.946,1.792,1.859,4448331.82,4448331.8200
OMGBTC XJ,OMGBTC,0.00013838,0.00016485,0.00013613,0.00016339,285881.058,16356035783.4683
OMGEUR XJ,OMGEUR,6.51,7.8887,6.51,7.7578,536312.3,646102.4614
OMGGBP XJ,OMGGBP,5.6794,6.82,5.6794,6.7157,176323.4,245932.4481
OMGUSD XJ,OMGUSD,7.8447,9.4967,7.8252,9.3526,3597003.2,3597003.2000
OXTUSD XJ,OXTUSD,0.6663,0.6968,0.6525,0.6639,15612892,15612892.0000
RENBTC XJ,RENBTC,0.00001705,0.00001769,0.00001688,0.00001716,1121001,64135527542.73
RENUSD XJ,RENUSD,0.9641,1.0353,0.9638,0.983,14354551.399992,14354551.4000
REPBTC XJ,REPBTC,0.000725,0.000759,0.000701,0.000754,7799.191077,446213013.3068
REPUSD XJ,REPUSD,41.05,43.95,40.86,43.07,44408.56068,44408.5607
SKLBTC XJ,SKLBTC,0.00001123,0.00001263,0.00001117,0.00001169,7192144.9,411482244284.577
SKLEUR XJ,SKLEUR,0.5266,0.6133,0.5266,0.5556,6814538.3,8209563.6610
SKLGBP XJ,SKLGBP,0.461,0.532,0.4597,0.4817,1544734.8,2154566.0473
SKLUSD XJ,SKLUSD,0.6354,0.7379,0.6348,0.6689,43785728,43785728.0000
SNXBTC XJ,SNXBTC,0.00030581,0.00033137,0.00030346,0.00032958,96087.33,5497418467.7109
SNXEUR XJ,SNXEUR,14.4741,15.9415,14.2235,15.6433,61024.793,73517.3685
SNXGBP XJ,SNXGBP,12.5302,13.8239,12.53,13.5612,28335.209,39521.3983
SNXUSD XJ,SNXUSD,17.3338,19.1913,17.2662,18.8786,984541.802,984541.8020
STORJBTC XJ,STORJBTC,0.00003675,0.00003724,0.00003521,0.00003628,900483.94,51519144528.5562
STORJUSD XJ,STORJUSD,2.0832,2.1845,2.0518,2.075,7395088.38,7395088.3800
SUSHIBTC XJ,SUSHIBTC,0.00024574,0.000278,0.00024217,0.00025162,123134.11,7044838589.2203
SUSHIETH XJ,SUSHIETH,0.004709,0.004901,0.004189,0.004192,136769.57,469665335.6843
SUSHIEUR XJ,SUSHIEUR,11.56,12.337,11.528,11.946,138116.81,166391.1324
SUSHIGBP XJ,SUSHIGBP,10.076,10.76,10.019,10.378,42105.44,58727.8486
SUSHIUSD XJ,SUSHIUSD,13.904,14.867,13.9,14.411,1095161.67,1095161.6700
UMABTC XJ,UMABTC,0.00045524,0.00047327,0.00044672,0.0004677,37717.442,2157917825.4367
UMAEUR XJ,UMAEUR,21.446,22.5,21.417,22.196,49831.69,60032.8905
UMAGBP XJ,UMAGBP,18.821,19.49,18.591,19.24,18028.007,25145.1134
UMAUSD XJ,UMAUSD,25.8,27.142,25.787,26.756,264504.965,264504.9650
UNIBTC XJ,UNIBTC,0.0007535,0.00078182,0.00072493,0.00074014,128618.026299,7358588411.7776
UNIUSD XJ,UNIUSD,42.6529,45.0239,41.2121,42.3508,1520232.368284,1520232.3683
USDCEUR XJ,USDCEUR,0.831,0.834,0.826,0.83,13681789.66,16482631.4367
USDCGBP XJ,USDCGBP,0.724,0.725,0.717,0.72,532416.79,742604.5809
WBTCBTC XJ,WBTCBTC,1.0001,1.0017,0.9989,1.0014,84.07280347,4810034.6053
WBTCUSD XJ,WBTCUSD,56616.27,58999.99,56525.06,57246.54,21.2408929,21.24089
XLMBTC XJ,XLMBTC,0.00000983,0.00000989,0.00000944,0.00000964,9711893,555643911997.89
XLMEUR XJ,XLMEUR,0.461318,0.476651,0.447501,0.45756,12905136,15546986.5869
XLMUSD XJ,XLMUSD,0.556378,0.573341,0.54,0.551257,157966824,157966824.0000
XTZBTC XJ,XTZBTC,0.00009896,0.00010654,0.00009804,0.00010497,283064.64,16194900820.8672
XTZEUR XJ,XTZEUR,4.66573,5.07787,4.6486,4.98821,380943.81,458928.0039
XTZGBP XJ,XTZGBP,4.0605,4.39064,4.0605,4.33868,213595.03,297918.1925
XTZUSD XJ,XTZUSD,5.6154,6.1,5.5948,6.0066,2918125.83,2918125.8300
YFIBTC XJ,YFIBTC,0.85737,0.95257,0.84401,0.93339,51.227241,2930850.3080
YFIUSD XJ,YFIUSD,48543.92,54365.02,48543.92,53387.14,626.25033,626.2503
ZECBTC XJ,ZECBTC,0.004296,0.004426,0.004235,0.004369,3351.9937,191776710.5198
ZECUSD XJ,ZECUSD,243.62,254.82,242.93,250.48,27795.21164433,27795.2116
ZECUSDC XJ,ZECUSDC,243.52,254.76,242.86,250.69,3662.98528426,3661.3740
ZRXBTC XJ,ZRXBTC,0.00003297,0.00003361,0.00003248,0.00003329,584262.55162,33427255614.9461
ZRXEUR XJ,ZRXEUR,1.552347,1.635,1.528108,1.578972,1150575.12053,1386112.9372
ZRXUSD XJ,ZRXUSD,1.869045,1.969948,1.8502,1.90425,7911851.36768,7911851.3677
