CVCUSDC XJ,CVCUSDC,0.529518,0.5517,0.52,0.537431,9868245,9873350.5222
DAIUSD XJ,DAIUSD,1.001378,1.00285,1.000501,1.001236,14271926.32827,14271926.3283
DAIUSDC XJ,DAIUSDC,1.001373,1.0035,1.000424,1.001032,652378.79368,652716.3141
DASHBTC XJ,DASHBTC,0.00553973,0.00568411,0.00538461,0.00557331,3135.87132298,181439256.9203
DASHUSD XJ,DASHUSD,320.231,329.038,308.327,322.283,30930.20401955,30930.2040
DNTUSDC XJ,DNTUSDC,0.329374,0.367899,0.324622,0.350641,70547791,70584290.2267
ENJBTC XJ,ENJBTC,0.0000478,0.0000486,0.0000465,0.000047,261069.87,15105314707.8936
ENJUSD XJ,ENJUSD,2.768,2.829,2.659,2.722,2458429.12,2458429.1200
EOSBTC XJ,EOSBTC,0.000112,0.000116,0.00011,0.000114,516870.8,29905772341.024
EOSEUR XJ,EOSEUR,5.364,5.526,5.211,5.484,687535,830213.9230
EOSUSD XJ,EOSUSD,6.46,6.664,6.298,6.621,2272254.8,2272254.8000
ETCBTC XJ,ETCBTC,0.00063,0.000809,0.00063,0.000775,246521.71908995,14263569170.9068
ETCEUR XJ,ETCEUR,30.285,38.799,30.205,37.114,301565.93363805,364147.6242
ETCGBP XJ,ETCGBP,26.393,33.916,26.307,32.247,103463.22815311,142688.2982
ETCUSD XJ,ETCUSD,36.388,46.846,36.28,44.754,2253227.28618092,2253227.2862
ETHBTC XJ,ETHBTC,0.04803,0.05124,0.04735,0.05097,35346.12265484,2045101207.6007
ETHDAI XJ,ETHDAI,2769.59,2953.96,2753.9,2944.38,1512.83164606,1514.7015
ETHEUR XJ,ETHEUR,2306.62,2451.5,2292.67,2446.11,25874.53455586,31244.0804
ETHGBP XJ,ETHGBP,2013.76,2140.56,1997.59,2135.65,14373.97778087,19823.4529
ETHUSD XJ,ETHUSD,2776.76,2955.9,2757.28,2948.92,219121.32332416,219121.3233
ETHUSDC XJ,ETHUSDC,2776.56,2956,2756.48,2948.79,11405.0584226,11410.9590
FILBTC XJ,FILBTC,0.00283853,0.00287289,0.00280472,0.00284369,9690.819,560703809.9503
FILEUR XJ,FILEUR,135.8123,139.25,133.8411,136.4133,7065.739,8532.0382
FILGBP XJ,FILGBP,118.4278,121.1828,117,119.2492,6999.042,9652.5250
FILUSD XJ,FILUSD,163.9795,167.6821,161.2279,164.4245,123184.075,123184.0750
GNTUSDC XJ,GNTUSDC,0.457743,0.470884,0.443384,0.456913,537397,537675.0324
GRTBTC XJ,GRTBTC,0.000027,0.00002984,0.0000268,0.00002898,2154912.59,124681690920.3352
GRTEUR XJ,GRTEUR,1.2955,1.4352,1.2914,1.3878,2105189.44,2542063.4349
GRTGBP XJ,GRTGBP,1.1307,1.2523,1.126,1.212,1304811.87,1799493.2932
GRTUSD XJ,GRTUSD,1.5597,1.73,1.5523,1.6779,20084991.55,20084991.5500
KNCBTC XJ,KNCBTC,0.00005651,0.00005855,0.00005449,0.0000577,247264.6,14306551725.488
KNCUSD XJ,KNCUSD,3.2682,3.3852,3.1377,3.3385,1681857.6,1681857.6000
LINKBTC XJ,LINKBTC,0.00066068,0.000716,0.00065189,0.00071381,179481.71,10384682513.7688
LINKETH XJ,LINKETH,0.0137428,0.01406805,0.01328247,0.01399,95207.14,280758239.2888
LINKEUR XJ,LINKEUR,31.7293,34.2403,31.1,34.2403,204506.4,246946.0618
LINKGBP XJ,LINKGBP,27.7055,29.9,27.30851,29.9,127239.74,175478.9821
LINKUSD XJ,LINKUSD,38.16588,41.28921,37.50094,41.28199,2343208.64,2343208.6400
LOOMUSDC XJ,LOOMUSDC,0.161982,0.164,0.157723,0.159571,3760210,3762155.4154
