BTCUSD E3,BTCUSD,38616,38811,37633,37660,2914.37976533,109755541.9623
BTCUSDT E3,BTCUSDT,38599,38777,37594,37641,609.76365381,22965884.9613
ETHUSD E3,ETHUSD,2818.4,2842.5,2717,2728.1,10334.65029533,28193959.4707
ETHUSDT E3,ETHUSDT,2817.6,2841.4,2719,2727.9,862.38803772,2353919.8331
USDTUSD E3,USDTUSD,1.0003,1.0006,1.0002,1.0006,25786114.66418524,25801586.3330
